,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
23,3,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Chris_Gratton/Chris_Gratton_0001.jpg,False,False,0.8598011285066605,0.8598011732,97.91171550750732,60.030821800231934,37.88089370727539,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.56,9.8,74%,0:59.34,0,0,0,0,148344,0,0,62363,71885,47902,0,616,0,0,0,0,4096,0,not measured,not measured,855.564,922.077,749.447,17.528,15.472,8.201,17.032,13.5,4.9,16.175,13.416,17.338,17.102,14.47,97.235,30903.9309999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43543.454,0.643,0.567,164.481,4474.611,9797.278,9753.934,0.013,33746.165,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8598011732,0.8598011732
24,0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.4307857751846313,0.4307858348,100.04203653335573,59.84476900100708,40.19726753234863,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.83,9.54,74%,0:59.18,0,0,0,0,146196,0,0,61853,73134,45914,0,336,0,0,0,0,4096,0,not measured,not measured,858.174,928.89,757.221,19.21,16.248,7.479,16.52,13.165,4.274,15.68,13.609,18.305,16.929,14.518,93.857,30759.8870000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43462.489,0.649,0.536,154.271,4489.649,9844.562,9802.331,0.012,33617.917,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4307858348,0.4307858348
25,1,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Art_Howe/Art_Howe_0004.jpg,False,False,0.9299474060535432,0.9299473763,97.22814989089966,59.41632151603699,37.81182837486267,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.35,9.22,74%,0:58.69,0,0,0,0,146228,0,25,61839,72311,47814,0,3928,0,0,0,0,4096,0,not measured,not measured,843.64,924.345,743.13,18.748,17.553,5.483,14.633,11.624,4.489,17.666,15.148,19.0,13.846,12.248,88.48,30849.3900000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42904.16,0.609,0.584,142.484,4524.82,9245.702,9203.5,0.012,33658.447,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.9299473763,0.9299473763
26,0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639087677002,0.4893639088,98.37024521827698,60.09302711486816,38.27721810340881,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.44,9.56,74%,0:59.40,0,0,0,0,150404,0,3,62877,70766,45609,0,1144,0,0,0,0,4096,0,not measured,not measured,847.041,913.458,719.974,17.958,17.47,4.596,13.132,11.814,4.285,17.461,16.004,17.192,15.571,12.866,94.028,30849.826,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43719.66,0.902,0.638,158.759,4498.273,10084.69,10042.782,0.013,33634.959,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4893639088,0.4893639088
27,1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.4849833250045776,0.4849832058,100.53975462913512,60.513925075531006,40.025829553604126,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.56,9.51,73%,0:59.83,0,0,0,0,154360,0,3,63895,72663,45403,0,864,0,0,0,0,4096,0,not measured,not measured,855.077,925.886,751.067,16.323,15.026,5.971,15.105,13.004,4.235,16.158,16.222,18.973,13.77,12.174,87.805,30735.423,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44077.809,0.552,0.69,219.125,4503.253,10510.812,10469.267,0.011,33566.983,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4849832058,0.4849832058
28,2,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0004.jpg,True,True,0.5589126944541931,0.5589127541,98.55633974075316,60.40152168273926,38.15481805801392,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.8,9.39,73%,0:59.72,0,0,0,0,152320,0,3,63386,72768,45827,0,864,0,0,0,0,4096,0,not measured,not measured,854.471,923.673,739.717,17.131,15.998,6.485,15.55,12.112,4.69,17.459,15.924,18.115,14.835,12.286,98.581,30897.753,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44073.71,0.673,0.537,17.484,4525.656,10346.203,10304.324,0.013,33727.497,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5589127541,0.5589127541
29,3,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0005.jpg,False,True,0.6951873004436493,0.6951873302,99.78857779502869,60.403820753097534,39.38475704193115,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.19,9.5,73%,0:59.67,0,0,0,0,148272,0,25,62351,71784,51499,0,4200,0,0,0,0,4096,0,not measured,not measured,868.277,930.721,764.225,16.514,15.321,6.001,15.019,13.226,5.403,15.854,15.057,19.309,16.015,13.055,98.939,30962.08,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44073.912,0.744,0.592,27.858,4537.488,10238.424,10195.956,0.012,33835.476,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.6951873302,0.6951873302
30,4,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0006.jpg,False,True,0.874332994222641,0.8743329644,97.43876123428343,59.644930362701416,37.79383087158203,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.84,9.2,74%,0:58.97,0,0,0,0,148300,0,3,62360,71461,46626,0,864,0,0,0,0,4096,0,not measured,not measured,851.653,925.174,740.374,17.621,15.001,6.071,14.302,13.804,4.909,17.193,14.482,19.383,16.482,15.098,101.783,30908.121,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43198.716,0.86,0.538,86.609,4514.637,9452.752,9410.886,0.012,33745.953,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8743329644,0.8743329644
31,5,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0007.jpg,True,True,0.5664288401603699,0.5664288402,96.9777126312256,60.301358461380005,36.67635416984558,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.2,9.28,72%,0:59.64,0,0,0,0,152428,0,3,63386,71627,45868,0,856,0,0,0,0,4096,0,not measured,not measured,853.727,916.504,779.342,15.727,15.212,6.84,15.711,15.454,5.748,14.196,15.156,16.941,15.871,14.269,91.756,30768.2269999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43936.945,0.706,0.522,17.698,4502.188,10316.323,10274.793,0.013,33620.609,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5664288402,0.5664288402
32,6,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0008.jpg,False,True,0.799129918217659,0.7991299033,95.35182905197144,59.85695290565491,35.49487614631653,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.47,9.69,74%,0:59.10,0,0,0,0,150352,0,3,62875,72889,46338,0,856,0,0,0,0,4096,0,not measured,not measured,863.847,918.594,749.78,16.86,14.809,6.926,13.327,12.223,4.17,15.791,15.552,19.412,16.583,13.129,86.196,30949.3479999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43472.753,0.582,0.505,122.734,4530.7,9699.093,9657.213,0.013,33773.649,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.7991299033,0.7991299033
33,7,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Diana_Krall/Diana_Krall_0002.jpg,False,False,0.9150073528289796,0.9150073528,95.21989059448242,60.05467128753662,35.1652193069458,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.65,9.63,74%,0:59.37,0,0,0,0,150312,0,3,62873,72983,49709,0,856,0,0,0,0,4096,0,not measured,not measured,874.289,930.778,765.794,18.053,16.154,6.277,15.095,14.687,5.549,18.113,16.351,18.542,16.386,14.923,99.956,31006.3540000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43808.643,0.593,0.532,23.226,4481.442,9915.648,9873.925,0.013,33892.985,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9150073528,0.9150073528
34,8,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Andy_Rooney/Andy_Rooney_0001.jpg,False,False,0.8534997701644897,0.8534997702,98.20280933380128,60.51526761054993,37.68754172325134,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.67,9.19,73%,0:59.78,0,0,0,0,146272,0,3,61851,71320,48912,0,856,0,0,0,0,4096,0,not measured,not measured,847.484,926.843,750.408,15.427,14.916,5.699,14.855,13.34,5.577,13.906,14.872,18.912,17.049,14.453,97.763,30965.591,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43981.39,0.72,0.502,19.92,4502.433,10175.745,10133.321,0.012,33805.635,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.8534997702,0.8534997702
35,9,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Yoon_Young-kwan/Yoon_Young-kwan_0001.jpg,False,False,0.8851230666041374,0.8851230741,97.54361367225648,59.849517583847046,37.694096088409424,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.07,10.03,74%,0:59.19,0,0,0,0,150316,0,3,62871,72741,46243,0,856,0,0,0,0,4096,0,not measured,not measured,845.797,911.91,754.178,17.388,15.517,5.44,14.493,13.285,4.478,14.619,14.989,15.631,16.632,14.337,97.248,30757.14,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43486.877,0.555,0.507,237.571,4518.12,9910.993,9869.189,0.011,33575.87,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8851230741,0.8851230741
36,10,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Sonja_Kesselschlager/Sonja_Kesselschlager_0001.jpg,False,False,0.8897065669298172,0.889706552,97.73206233978271,59.85081553459168,37.88124680519104,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.58,9.53,74%,0:59.17,0,0,0,0,146276,0,3,61854,70764,46517,0,1144,0,0,0,0,4096,0,not measured,not measured,842.625,914.856,743.709,14.736,14.16,5.43,16.778,14.286,5.022,14.931,13.419,17.166,16.577,14.286,91.224,30846.5699999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43508.784,0.943,0.571,123.281,4521.384,9861.897,9819.825,0.013,33646.876,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.889706552,0.889706552
37,11,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Nursultan_Nazarbayev/Nursultan_Nazarbayev_0002.jpg,False,False,1.0337194353342056,1.0337194204,101.9456079006195,62.05985403060913,39.885753870010376,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.84,9.76,72%,1:01.38,0,0,0,0,150336,0,3,62877,72621,45421,0,864,0,0,0,0,4096,0,not measured,not measured,852.817,921.767,757.124,15.711,14.541,8.052,14.646,13.384,4.957,15.036,14.172,18.17,17.915,13.55,90.036,30710.9530000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43627.595,0.671,0.517,16.454,4523.542,10086.01,10043.106,0.012,33541.574,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,1.0337194204,1.0337194204
38,12,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Jamling_Norgay/Jamling_Norgay_0001.jpg,False,False,0.736524373292923,0.7365243435,98.76033449172974,61.16952347755432,37.590811014175415,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.82,9.3,73%,1:00.41,0,0,0,0,154420,0,3,63898,71636,46627,0,856,0,0,0,0,4096,0,not measured,not measured,847.417,921.051,762.842,16.6,14.57,5.874,16.189,12.654,5.314,15.28,16.039,18.687,17.006,13.877,92.109,31039.84,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44775.94,0.648,0.587,23.303,4527.324,10894.456,10852.417,0.013,33881.471,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7365243435,0.7365243435
39,13,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Billy_Sollie/Billy_Sollie_0002.jpg,False,False,1.0714801028370855,1.071480155,98.02986335754396,60.204728841781616,37.82513451576233,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.42,9.71,74%,0:59.38,0,0,0,0,146224,0,25,61837,72118,46497,0,3920,0,0,0,0,4096,0,not measured,not measured,846.864,913.17,755.628,19.752,13.524,7.876,12.832,12.486,4.305,16.033,13.206,17.351,20.375,13.532,99.974,30728.8779999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43675.815,0.753,0.584,21.16,4499.381,10112.452,10069.901,0.012,33563.35,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,1.071480155,1.071480155
40,0,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Al_Pacino/Al_Pacino_0002.jpg,True,True,0.5009095370769501,0.5009095669,96.95568442344666,59.88351011276245,37.07217431068421,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.67,9.55,74%,0:59.21,0,0,0,0,148308,0,3,62364,73117,47391,0,856,0,0,0,0,4096,0,not measured,not measured,850.958,919.335,754.341,17.926,14.74,7.819,15.121,12.855,4.136,16.152,12.445,20.298,18.695,13.264,96.81,30849.265,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43326.83,0.66,0.534,311.241,4500.53,9640.133,9598.034,0.012,33686.686,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5009095669,0.5009095669
41,1,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Al_Pacino/Al_Pacino_0003.jpg,True,True,0.2966488003730774,0.2966489792,97.76676297187804,59.958473443984985,37.808289527893066,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.5,9.28,73%,0:59.28,0,0,0,0,148340,0,3,62363,71903,48475,0,856,0,0,0,0,4096,0,not measured,not measured,843.933,918.868,744.243,18.443,13.377,5.19,12.87,12.102,3.616,17.186,13.179,18.163,18.411,12.603,90.501,30882.857,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43601.459,0.727,0.527,22.505,4498.473,9917.884,9875.826,0.012,33683.565,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.2966489792,0.2966489792
42,2,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Keith_Fotta/Keith_Fotta_0001.jpg,False,False,0.8893193602561951,0.8893193007,98.59220552444458,60.38412594795227,38.20807957649231,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.99,9.48,74%,0:59.66,0,0,0,0,152380,0,3,63385,71994,46834,0,1136,0,0,0,0,4096,0,not measured,not measured,855.424,920.678,755.913,18.403,14.422,7.082,13.749,11.995,3.895,15.576,12.069,18.308,16.648,12.802,91.519,30806.6929999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43954.102,0.663,0.534,17.679,4505.969,10316.527,10274.872,0.012,33637.563,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8893193007,0.8893193007
43,3,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Ruth_Stubbs/Ruth_Stubbs_0001.jpg,False,False,0.733985960483551,0.7339860201,100.1656529903412,60.06373381614685,40.101919174194336,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.49,9.66,74%,0:59.29,0,0,0,0,146244,0,3,61848,72564,48004,0,864,0,0,0,0,4096,0,not measured,not measured,848.492,919.556,747.068,19.045,13.7,6.444,14.789,12.609,6.192,17.274,13.136,20.656,17.332,14.34,101.44,30900.6960000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43617.049,0.644,0.592,26.391,4491.539,9883.845,9841.555,0.013,33733.193,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.7339860201,0.7339860201
44,0,lfw/Al_Sharpton/Al_Sharpton_0001.jpg,lfw/Al_Sharpton/Al_Sharpton_0002.jpg,True,True,0.5385516881942749,0.5385516882,98.6404161453247,59.84102296829224,38.79939317703247,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.66,9.67,74%,0:59.15,0,0,0,0,150332,0,3,62874,73148,44701,0,856,0,0,0,0,4096,0,not measured,not measured,856.516,920.781,765.107,18.803,14.364,6.446,14.041,12.199,3.945,15.851,12.302,20.204,15.751,13.017,92.957,30853.1899999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43562.618,0.733,0.53,47.054,4501.234,9860.69,9818.916,0.012,33701.917,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5385516882,0.5385516882
45,1,lfw/Al_Sharpton/Al_Sharpton_0001.jpg,lfw/Al_Sharpton/Al_Sharpton_0003.jpg,True,True,0.4857574105262756,0.4857572913,97.93478202819824,60.17800998687744,37.7567720413208,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.88,8.88,73%,0:59.43,0,0,0,0,146160,0,25,61838,72216,50110,0,4200,0,0,0,0,4096,0,not measured,not measured,842.238,924.177,774.55,15.878,13.457,5.596,15.391,13.076,4.648,17.365,15.643,22.997,16.404,13.354,102.046,30907.2969999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43639.916,0.702,0.609,16.594,4544.186,9873.23,9830.923,0.012,33766.672,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4857572913,0.4857572913
46,2,lfw/Al_Sharpton/Al_Sharpton_0001.jpg,lfw/Al_Sharpton/Al_Sharpton_0004.jpg,True,True,0.423606276512146,0.4236060977,99.60921454429626,59.66697645187378,39.942238092422485,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.89,8.7,73%,0:59.00,0,0,0,0,148212,0,3,62361,71940,49319,0,864,0,0,0,0,4096,0,not measured,not measured,855.753,929.571,776.012,15.561,13.22,6.309,16.292,12.342,4.224,18.563,15.557,20.938,16.587,14.981,102.147,30918.6219999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43272.553,0.768,0.548,144.785,4477.161,9477.52,9435.461,0.013,33795.021,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4236060977,0.4236060977
47,3,lfw/Al_Sharpton/Al_Sharpton_0001.jpg,lfw/Al_Sharpton/Al_Sharpton_0005.jpg,False,True,0.6939557194709778,0.6939557195,98.43682813644408,60.14922761917114,38.28760051727295,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.81,8.8,73%,0:59.46,0,0,0,0,150440,0,3,62875,71847,49780,0,864,0,0,0,0,4096,0,not measured,not measured,848.566,926.659,748.302,17.035,14.935,5.913,15.035,13.112,5.356,13.666,14.087,18.398,15.898,13.013,96.779,30889.5680000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43575.712,0.696,0.638,249.507,4546.203,9858.746,9817.018,0.011,33716.955,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.6939557195,0.6939557195
48,4,lfw/Al_Sharpton/Al_Sharpton_0001.jpg,lfw/Al_Sharpton/Al_Sharpton_0006.jpg,True,True,0.452801764011383,0.4528017044,98.65228796005248,59.94979476928711,38.70249319076538,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.83,9.73,75%,0:59.25,0,0,0,0,148208,0,3,62361,73301,48530,0,1136,0,0,0,0,4096,0,not measured,not measured,846.708,923.469,771.176,18.327,15.85,5.38,16.483,13.072,4.465,14.526,15.251,21.689,14.866,14.079,91.855,30856.549,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43424.813,0.748,0.582,154.639,4506.777,9722.501,9679.96,0.012,33702.301,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.4528017044,0.4528017044
