,computed_result,actual_result,model,metric,model_correct
769,True,False,VGG-Face,euclidean,False
770,False,False,Facenet,cosine,True
771,False,False,Facenet,euclidean,True
772,False,False,Facenet512,cosine,True
773,False,False,Facenet512,euclidean,True
774,False,False,OpenFace,cosine,True
775,False,False,OpenFace,euclidean,True
776,False,False,DeepFace,cosine,True
777,True,False,DeepFace,euclidean,False
778,False,False,ArcFace,cosine,True
779,False,False,ArcFace,euclidean,True
780,False,False,Dlib,cosine,True
781,False,False,Dlib,euclidean,True
782,False,False,SFace,cosine,True
783,False,False,SFace,euclidean,True
784,False,False,VGG-Face,cosine,True
785,False,False,VGG-Face,euclidean,True
786,False,False,Facenet,cosine,True
787,False,False,Facenet,euclidean,True
788,False,False,Facenet512,cosine,True
789,True,False,Facenet512,euclidean,False
790,False,False,OpenFace,cosine,True
791,False,False,OpenFace,euclidean,True
792,False,False,DeepFace,cosine,True
793,False,False,DeepFace,euclidean,True
794,False,False,ArcFace,cosine,True
795,False,False,ArcFace,euclidean,True
796,False,False,Dlib,cosine,True
797,False,False,Dlib,euclidean,True
798,False,False,SFace,cosine,True
799,False,False,SFace,euclidean,True
800,False,False,VGG-Face,cosine,True
801,True,False,VGG-Face,euclidean,False
802,False,False,Facenet,cosine,True
803,False,False,Facenet,euclidean,True
804,False,False,Facenet512,cosine,True
805,False,False,Facenet512,euclidean,True
806,False,False,OpenFace,cosine,True
807,False,False,OpenFace,euclidean,True
808,False,False,DeepFace,cosine,True
809,True,False,DeepFace,euclidean,False
810,False,False,ArcFace,cosine,True
811,False,False,ArcFace,euclidean,True
812,False,False,Dlib,cosine,True
813,False,False,Dlib,euclidean,True
814,False,False,SFace,cosine,True
815,False,False,SFace,euclidean,True
816,False,False,VGG-Face,cosine,True
817,True,False,VGG-Face,euclidean,False
818,False,False,Facenet,cosine,True
819,False,False,Facenet,euclidean,True
820,False,False,Facenet512,cosine,True
821,False,False,Facenet512,euclidean,True
822,False,False,OpenFace,cosine,True
823,False,False,OpenFace,euclidean,True
824,False,False,DeepFace,cosine,True
825,True,False,DeepFace,euclidean,False
826,False,False,ArcFace,cosine,True
827,False,False,ArcFace,euclidean,True
828,False,False,Dlib,cosine,True
829,False,False,Dlib,euclidean,True
830,False,False,SFace,cosine,True
831,False,False,SFace,euclidean,True
832,False,False,VGG-Face,cosine,True
833,True,False,VGG-Face,euclidean,False
834,False,False,Facenet,cosine,True
835,False,False,Facenet,euclidean,True
836,False,False,Facenet512,cosine,True
837,False,False,Facenet512,euclidean,True
838,False,False,OpenFace,cosine,True
839,False,False,OpenFace,euclidean,True
840,True,False,DeepFace,cosine,False
841,True,False,DeepFace,euclidean,False
842,False,False,ArcFace,cosine,True
843,False,False,ArcFace,euclidean,True
844,False,False,Dlib,cosine,True
845,False,False,Dlib,euclidean,True
846,False,False,SFace,cosine,True
847,False,False,SFace,euclidean,True
848,False,False,VGG-Face,cosine,True
849,True,False,VGG-Face,euclidean,False
850,False,False,Facenet,cosine,True
851,False,False,Facenet,euclidean,True
852,False,False,Facenet512,cosine,True
853,False,False,Facenet512,euclidean,True
854,False,False,OpenFace,cosine,True
855,False,False,OpenFace,euclidean,True
856,False,False,DeepFace,cosine,True
857,True,False,DeepFace,euclidean,False
858,False,False,ArcFace,cosine,True
859,False,False,ArcFace,euclidean,True
860,False,False,Dlib,cosine,True
861,False,False,Dlib,euclidean,True
862,False,False,SFace,cosine,True
863,False,False,SFace,euclidean,True
864,False,False,VGG-Face,cosine,True
865,False,False,VGG-Face,euclidean,True
866,False,False,Facenet,cosine,True
867,False,False,Facenet,euclidean,True
868,False,False,Facenet512,cosine,True
869,False,False,Facenet512,euclidean,True
870,False,False,OpenFace,cosine,True
871,False,False,OpenFace,euclidean,True
872,False,False,DeepFace,cosine,True
873,True,False,DeepFace,euclidean,False
874,False,False,ArcFace,cosine,True
875,False,False,ArcFace,euclidean,True
876,False,False,Dlib,cosine,True
877,False,False,Dlib,euclidean,True
878,False,False,SFace,cosine,True
879,False,False,SFace,euclidean,True
880,True,False,VGG-Face,cosine,False
881,True,False,VGG-Face,euclidean,False
882,False,False,Facenet,cosine,True
883,False,False,Facenet,euclidean,True
884,False,False,Facenet512,cosine,True
885,False,False,Facenet512,euclidean,True
886,False,False,OpenFace,cosine,True
887,False,False,OpenFace,euclidean,True
888,False,False,DeepFace,cosine,True
889,True,False,DeepFace,euclidean,False
890,False,False,ArcFace,cosine,True
891,False,False,ArcFace,euclidean,True
892,False,False,Dlib,cosine,True
893,False,False,Dlib,euclidean,True
894,False,False,SFace,cosine,True
895,False,False,SFace,euclidean,True
896,True,False,VGG-Face,cosine,False
897,True,False,VGG-Face,euclidean,False
898,False,False,Facenet,cosine,True
899,False,False,Facenet,euclidean,True
900,False,False,Facenet512,cosine,True
901,False,False,Facenet512,euclidean,True
902,False,False,OpenFace,cosine,True
903,False,False,OpenFace,euclidean,True
904,False,False,DeepFace,cosine,True
905,True,False,DeepFace,euclidean,False
906,False,False,ArcFace,cosine,True
907,False,False,ArcFace,euclidean,True
908,False,False,Dlib,cosine,True
909,False,False,Dlib,euclidean,True
910,False,False,SFace,cosine,True
911,False,False,SFace,euclidean,True
912,False,False,VGG-Face,cosine,True
913,False,False,VGG-Face,euclidean,True
914,False,False,Facenet,cosine,True
915,False,False,Facenet,euclidean,True
916,False,False,Facenet512,cosine,True
917,False,False,Facenet512,euclidean,True
918,False,False,OpenFace,cosine,True
919,False,False,OpenFace,euclidean,True
920,False,False,DeepFace,cosine,True
921,True,False,DeepFace,euclidean,False
922,False,False,ArcFace,cosine,True
923,False,False,ArcFace,euclidean,True
924,False,False,Dlib,cosine,True
925,False,False,Dlib,euclidean,True
926,False,False,SFace,cosine,True
927,False,False,SFace,euclidean,True
928,True,True,VGG-Face,cosine,True
929,True,True,VGG-Face,euclidean,True
930,False,True,Facenet,cosine,False
931,False,True,Facenet,euclidean,False
932,False,True,Facenet512,cosine,False
933,False,True,Facenet512,euclidean,False
934,False,True,OpenFace,cosine,False
935,False,True,OpenFace,euclidean,False
936,False,True,DeepFace,cosine,False
937,False,True,DeepFace,euclidean,False
938,False,True,ArcFace,cosine,False
939,False,True,ArcFace,euclidean,False
940,False,True,Dlib,cosine,False
941,False,True,Dlib,euclidean,False
942,False,True,SFace,cosine,False
943,False,True,SFace,euclidean,False
944,True,True,VGG-Face,cosine,True
945,True,True,VGG-Face,euclidean,True
946,False,True,Facenet,cosine,False
947,False,True,Facenet,euclidean,False
948,False,True,Facenet512,cosine,False
949,False,True,Facenet512,euclidean,False
950,False,True,OpenFace,cosine,False
951,False,True,OpenFace,euclidean,False
952,False,True,DeepFace,cosine,False
953,False,True,DeepFace,euclidean,False
954,False,True,ArcFace,cosine,False
955,False,True,ArcFace,euclidean,False
956,False,True,Dlib,cosine,False
957,False,True,Dlib,euclidean,False
958,False,True,SFace,cosine,False
959,False,True,SFace,euclidean,False
960,True,False,VGG-Face,cosine,False
961,True,False,VGG-Face,euclidean,False
962,False,False,Facenet,cosine,True
963,False,False,Facenet,euclidean,True
964,False,False,Facenet512,cosine,True
965,False,False,Facenet512,euclidean,True
966,False,False,OpenFace,cosine,True
967,False,False,OpenFace,euclidean,True
968,False,False,DeepFace,cosine,True
969,False,False,DeepFace,euclidean,True
970,False,False,ArcFace,cosine,True
971,False,False,ArcFace,euclidean,True
972,False,False,Dlib,cosine,True
973,False,False,Dlib,euclidean,True
974,False,False,SFace,cosine,True
975,False,False,SFace,euclidean,True
976,True,False,VGG-Face,cosine,False
977,False,False,VGG-Face,euclidean,True
978,False,False,Facenet,cosine,True
979,False,False,Facenet,euclidean,True
980,False,False,Facenet512,cosine,True
981,True,False,Facenet512,euclidean,False
982,False,False,OpenFace,cosine,True
983,False,False,OpenFace,euclidean,True
984,False,False,DeepFace,cosine,True
985,False,False,DeepFace,euclidean,True
986,False,False,ArcFace,cosine,True
987,False,False,ArcFace,euclidean,True
988,False,False,Dlib,cosine,True
989,True,False,Dlib,euclidean,False
990,False,False,SFace,cosine,True
991,False,False,SFace,euclidean,True
992,True,True,VGG-Face,cosine,True
993,True,True,VGG-Face,euclidean,True
994,True,True,Facenet,cosine,True
995,False,True,Facenet,euclidean,False
996,False,True,Facenet512,cosine,False
997,True,True,Facenet512,euclidean,True
998,False,True,OpenFace,cosine,False
999,False,True,OpenFace,euclidean,False
1000,False,True,DeepFace,cosine,False
1001,True,True,DeepFace,euclidean,True
1002,True,True,ArcFace,cosine,True
1003,True,True,ArcFace,euclidean,True
1004,True,True,Dlib,cosine,True
1005,True,True,Dlib,euclidean,True
1006,True,True,SFace,cosine,True
1007,True,True,SFace,euclidean,True
1008,True,False,VGG-Face,cosine,False
1009,True,False,VGG-Face,euclidean,False
1010,False,False,Facenet,cosine,True
1011,False,False,Facenet,euclidean,True
1012,False,False,Facenet512,cosine,True
1013,False,False,Facenet512,euclidean,True
1014,False,False,OpenFace,cosine,True
1015,False,False,OpenFace,euclidean,True
1016,False,False,DeepFace,cosine,True
1017,True,False,DeepFace,euclidean,False
1018,False,False,ArcFace,cosine,True
1019,False,False,ArcFace,euclidean,True
1020,False,False,Dlib,cosine,True
1021,False,False,Dlib,euclidean,True
1022,False,False,SFace,cosine,True
1023,False,False,SFace,euclidean,True
1024,True,True,VGG-Face,cosine,True
1025,True,True,VGG-Face,euclidean,True
1026,False,True,Facenet,cosine,False
1027,False,True,Facenet,euclidean,False
1028,True,True,Facenet512,cosine,True
1029,True,True,Facenet512,euclidean,True
1030,False,True,OpenFace,cosine,False
1031,False,True,OpenFace,euclidean,False
1032,False,True,DeepFace,cosine,False
1033,True,True,DeepFace,euclidean,True
1034,True,True,ArcFace,cosine,True
1035,False,True,ArcFace,euclidean,False
1036,True,True,Dlib,cosine,True
1037,True,True,Dlib,euclidean,True
1038,True,True,SFace,cosine,True
1039,True,True,SFace,euclidean,True
1040,True,True,VGG-Face,cosine,True
1041,True,True,VGG-Face,euclidean,True
1042,True,True,Facenet,cosine,True
1043,True,True,Facenet,euclidean,True
1044,True,True,Facenet512,cosine,True
1045,True,True,Facenet512,euclidean,True
1046,False,True,OpenFace,cosine,False
1047,False,True,OpenFace,euclidean,False
1048,False,True,DeepFace,cosine,False
1049,True,True,DeepFace,euclidean,True
1050,True,True,ArcFace,cosine,True
1051,False,True,ArcFace,euclidean,False
1052,True,True,Dlib,cosine,True
1053,True,True,Dlib,euclidean,True
1054,True,True,SFace,cosine,True
1055,True,True,SFace,euclidean,True
1056,True,True,VGG-Face,cosine,True
1057,True,True,VGG-Face,euclidean,True
1058,False,True,Facenet,cosine,False
1059,False,True,Facenet,euclidean,False
1060,False,True,Facenet512,cosine,False
1061,True,True,Facenet512,euclidean,True
1062,False,True,OpenFace,cosine,False
1063,False,True,OpenFace,euclidean,False
1064,False,True,DeepFace,cosine,False
1065,True,True,DeepFace,euclidean,True
1066,True,True,ArcFace,cosine,True
1067,True,True,ArcFace,euclidean,True
1068,True,True,Dlib,cosine,True
1069,True,True,Dlib,euclidean,True
1070,True,True,SFace,cosine,True
1071,True,True,SFace,euclidean,True
1072,False,False,VGG-Face,cosine,True
1073,False,False,VGG-Face,euclidean,True
1074,False,False,Facenet,cosine,True
1075,False,False,Facenet,euclidean,True
1076,False,False,Facenet512,cosine,True
1077,False,False,Facenet512,euclidean,True
1078,False,False,OpenFace,cosine,True
1079,False,False,OpenFace,euclidean,True
1080,False,False,DeepFace,cosine,True
1081,True,False,DeepFace,euclidean,False
1082,False,False,ArcFace,cosine,True
1083,False,False,ArcFace,euclidean,True
1084,False,False,Dlib,cosine,True
1085,False,False,Dlib,euclidean,True
1086,False,False,SFace,cosine,True
1087,False,False,SFace,euclidean,True
1088,False,False,VGG-Face,cosine,True
1089,False,False,VGG-Face,euclidean,True
1090,False,False,Facenet,cosine,True
1091,False,False,Facenet,euclidean,True
1092,False,False,Facenet512,cosine,True
1093,False,False,Facenet512,euclidean,True
1094,False,False,OpenFace,cosine,True
1095,False,False,OpenFace,euclidean,True
1096,False,False,DeepFace,cosine,True
1097,False,False,DeepFace,euclidean,True
1098,False,False,ArcFace,cosine,True
1099,False,False,ArcFace,euclidean,True
1100,False,False,Dlib,cosine,True
1101,False,False,Dlib,euclidean,True
1102,False,False,SFace,cosine,True
1103,False,False,SFace,euclidean,True
1104,False,False,VGG-Face,cosine,True
1105,False,False,VGG-Face,euclidean,True
1106,False,False,Facenet,cosine,True
1107,False,False,Facenet,euclidean,True
1108,False,False,Facenet512,cosine,True
1109,False,False,Facenet512,euclidean,True
1110,False,False,OpenFace,cosine,True
1111,False,False,OpenFace,euclidean,True
1112,False,False,DeepFace,cosine,True
1113,True,False,DeepFace,euclidean,False
1114,False,False,ArcFace,cosine,True
1115,False,False,ArcFace,euclidean,True
1116,False,False,Dlib,cosine,True
1117,False,False,Dlib,euclidean,True
1118,False,False,SFace,cosine,True
1119,False,False,SFace,euclidean,True
1120,False,True,VGG-Face,cosine,False
1121,True,True,VGG-Face,euclidean,True
1122,False,True,Facenet,cosine,False
1123,True,True,Facenet,euclidean,True
1124,False,True,Facenet512,cosine,False
1125,True,True,Facenet512,euclidean,True
1126,False,True,OpenFace,cosine,False
1127,False,True,OpenFace,euclidean,False
1128,False,True,DeepFace,cosine,False
1129,False,True,DeepFace,euclidean,False
1130,True,True,ArcFace,cosine,True
1131,False,True,ArcFace,euclidean,False
1132,False,True,Dlib,cosine,False
1133,False,True,Dlib,euclidean,False
1134,True,True,SFace,cosine,True
1135,True,True,SFace,euclidean,True
1136,True,True,VGG-Face,cosine,True
1137,True,True,VGG-Face,euclidean,True
1138,True,True,Facenet,cosine,True
1139,False,True,Facenet,euclidean,False
1140,False,True,Facenet512,cosine,False
1141,True,True,Facenet512,euclidean,True
1142,False,True,OpenFace,cosine,False
1143,False,True,OpenFace,euclidean,False
1144,False,True,DeepFace,cosine,False
1145,True,True,DeepFace,euclidean,True
1146,True,True,ArcFace,cosine,True
1147,True,True,ArcFace,euclidean,True
1148,False,True,Dlib,cosine,False
1149,True,True,Dlib,euclidean,True
1150,True,True,SFace,cosine,True
1151,True,True,SFace,euclidean,True
1152,False,False,VGG-Face,cosine,True
1153,False,False,VGG-Face,euclidean,True
1154,False,False,Facenet,cosine,True
1155,False,False,Facenet,euclidean,True
1156,False,False,Facenet512,cosine,True
1157,False,False,Facenet512,euclidean,True
1158,False,False,OpenFace,cosine,True
1159,False,False,OpenFace,euclidean,True
1160,False,False,DeepFace,cosine,True
1161,False,False,DeepFace,euclidean,True
1162,False,False,ArcFace,cosine,True
1163,False,False,ArcFace,euclidean,True
1164,False,False,Dlib,cosine,True
1165,False,False,Dlib,euclidean,True
1166,False,False,SFace,cosine,True
1167,False,False,SFace,euclidean,True
1168,False,False,VGG-Face,cosine,True
1169,True,False,VGG-Face,euclidean,False
1170,False,False,Facenet,cosine,True
1171,False,False,Facenet,euclidean,True
1172,False,False,Facenet512,cosine,True
1173,False,False,Facenet512,euclidean,True
1174,False,False,OpenFace,cosine,True
1175,False,False,OpenFace,euclidean,True
1176,False,False,DeepFace,cosine,True
1177,False,False,DeepFace,euclidean,True
1178,False,False,ArcFace,cosine,True
1179,False,False,ArcFace,euclidean,True
1180,False,False,Dlib,cosine,True
1181,False,False,Dlib,euclidean,True
1182,False,False,SFace,cosine,True
1183,False,False,SFace,euclidean,True
1184,True,True,VGG-Face,cosine,True
1185,True,True,VGG-Face,euclidean,True
1186,False,True,Facenet,cosine,False
1187,False,True,Facenet,euclidean,False
1188,False,True,Facenet512,cosine,False
1189,True,True,Facenet512,euclidean,True
1190,False,True,OpenFace,cosine,False
1191,False,True,OpenFace,euclidean,False
1192,True,True,DeepFace,cosine,True
1193,True,True,DeepFace,euclidean,True
1194,True,True,ArcFace,cosine,True
1195,True,True,ArcFace,euclidean,True
1196,True,True,Dlib,cosine,True
1197,True,True,Dlib,euclidean,True
1198,True,True,SFace,cosine,True
1199,True,True,SFace,euclidean,True
1200,True,True,VGG-Face,cosine,True
1201,True,True,VGG-Face,euclidean,True
1202,True,True,Facenet,cosine,True
1203,False,True,Facenet,euclidean,False
1204,True,True,Facenet512,cosine,True
1205,True,True,Facenet512,euclidean,True
1206,False,True,OpenFace,cosine,False
1207,False,True,OpenFace,euclidean,False
1208,True,True,DeepFace,cosine,True
1209,True,True,DeepFace,euclidean,True
1210,True,True,ArcFace,cosine,True
1211,True,True,ArcFace,euclidean,True
1212,True,True,Dlib,cosine,True
1213,True,True,Dlib,euclidean,True
1214,True,True,SFace,cosine,True
