,computed_result,actual_result,model,metric,time,model_correct
630,False,True,OpenFace,cosine,0.14,False
631,False,True,OpenFace,euclidean,0.14,False
632,True,True,DeepFace,cosine,0.22,True
633,True,True,DeepFace,euclidean,0.33,True
634,True,True,ArcFace,cosine,0.33,True
635,True,True,ArcFace,euclidean,0.29,True
636,True,True,Dlib,cosine,0.19,True
637,True,True,Dlib,euclidean,0.14,True
638,True,True,SFace,cosine,0.12,True
639,True,True,SFace,euclidean,0.07,True
640,True,False,VGG-Face,cosine,0.58,False
641,False,False,VGG-Face,euclidean,0.55,True
642,False,False,Facenet,cosine,0.18,True
643,False,False,Facenet,euclidean,0.2,True
644,False,False,Facenet512,cosine,0.19,True
645,False,False,Facenet512,euclidean,0.24,True
646,False,False,OpenFace,cosine,0.21,True
647,False,False,OpenFace,euclidean,0.15,True
648,False,False,DeepFace,cosine,0.23,True
649,True,False,DeepFace,euclidean,0.2,False
650,False,False,ArcFace,cosine,0.33,True
651,False,False,ArcFace,euclidean,0.41,True
652,False,False,Dlib,cosine,0.27,True
653,False,False,Dlib,euclidean,0.16,True
654,False,False,SFace,cosine,0.14,True
655,False,False,SFace,euclidean,0.07,True
656,True,False,VGG-Face,cosine,0.68,False
657,True,False,VGG-Face,euclidean,0.5,False
658,False,False,Facenet,cosine,0.22,True
659,False,False,Facenet,euclidean,0.18,True
660,False,False,Facenet512,cosine,0.18,True
661,False,False,Facenet512,euclidean,0.23,True
662,False,False,OpenFace,cosine,0.14,True
663,False,False,OpenFace,euclidean,0.13,True
664,False,False,DeepFace,cosine,0.3,True
665,True,False,DeepFace,euclidean,0.26,False
666,False,False,ArcFace,cosine,0.24,True
667,False,False,ArcFace,euclidean,0.24,True
668,False,False,Dlib,cosine,0.26,True
669,False,False,Dlib,euclidean,0.21,True
670,False,False,SFace,cosine,0.13,True
671,False,False,SFace,euclidean,0.11,True
672,True,False,VGG-Face,cosine,0.66,False
673,True,False,VGG-Face,euclidean,0.52,False
674,False,False,Facenet,cosine,0.2,True
675,False,False,Facenet,euclidean,0.3,True
676,False,False,Facenet512,cosine,0.26,True
677,False,False,Facenet512,euclidean,0.21,True
678,False,False,OpenFace,cosine,0.19,True
679,False,False,OpenFace,euclidean,0.16,True
680,True,False,DeepFace,cosine,0.25,False
681,True,False,DeepFace,euclidean,0.27,False
682,False,False,ArcFace,cosine,0.25,True
683,False,False,ArcFace,euclidean,0.26,True
684,False,False,Dlib,cosine,0.12,True
685,False,False,Dlib,euclidean,0.17,True
686,False,False,SFace,cosine,0.13,True
687,False,False,SFace,euclidean,0.08,True
688,True,False,VGG-Face,cosine,0.69,False
689,True,False,VGG-Face,euclidean,0.63,False
690,False,False,Facenet,cosine,0.24,True
691,False,False,Facenet,euclidean,0.22,True
692,False,False,Facenet512,cosine,0.2,True
693,False,False,Facenet512,euclidean,0.18,True
694,False,False,OpenFace,cosine,0.16,True
695,False,False,OpenFace,euclidean,0.15,True
696,False,False,DeepFace,cosine,0.23,True
697,False,False,DeepFace,euclidean,0.22,True
698,False,False,ArcFace,cosine,0.23,True
699,False,False,ArcFace,euclidean,0.26,True
700,False,False,Dlib,cosine,0.23,True
701,False,False,Dlib,euclidean,0.17,True
702,False,False,SFace,cosine,0.12,True
703,False,False,SFace,euclidean,0.07,True
704,False,False,VGG-Face,cosine,0.51,True
705,False,False,VGG-Face,euclidean,0.57,True
706,False,False,Facenet,cosine,0.18,True
707,False,False,Facenet,euclidean,0.19,True
708,False,False,Facenet512,cosine,0.18,True
709,False,False,Facenet512,euclidean,0.19,True
710,False,False,OpenFace,cosine,0.15,True
711,False,False,OpenFace,euclidean,0.2,True
712,False,False,DeepFace,cosine,0.28,True
713,True,False,DeepFace,euclidean,0.22,False
714,False,False,ArcFace,cosine,0.28,True
715,False,False,ArcFace,euclidean,0.33,True
716,False,False,Dlib,cosine,0.12,True
717,False,False,Dlib,euclidean,0.16,True
718,False,False,SFace,cosine,0.11,True
719,False,False,SFace,euclidean,0.07,True
720,False,False,VGG-Face,cosine,0.47,True
721,False,False,VGG-Face,euclidean,0.61,True
722,False,False,Facenet,cosine,0.17,True
723,False,False,Facenet,euclidean,0.17,True
724,False,False,Facenet512,cosine,0.17,True
725,False,False,Facenet512,euclidean,0.26,True
726,False,False,OpenFace,cosine,0.2,True
727,False,False,OpenFace,euclidean,0.15,True
728,False,False,DeepFace,cosine,0.25,True
729,False,False,DeepFace,euclidean,0.21,True
730,False,False,ArcFace,cosine,0.25,True
731,False,False,ArcFace,euclidean,0.27,True
732,False,False,Dlib,cosine,0.12,True
733,False,False,Dlib,euclidean,0.29,True
734,False,False,SFace,cosine,0.13,True
735,False,False,SFace,euclidean,0.07,True
736,True,False,VGG-Face,cosine,0.46,False
737,True,False,VGG-Face,euclidean,0.45,False
738,False,False,Facenet,cosine,0.19,True
739,False,False,Facenet,euclidean,0.17,True
740,False,False,Facenet512,cosine,0.17,True
741,False,False,Facenet512,euclidean,0.19,True
742,False,False,OpenFace,cosine,0.21,True
743,False,False,OpenFace,euclidean,0.18,True
744,False,False,DeepFace,cosine,0.21,True
745,False,False,DeepFace,euclidean,0.21,True
746,False,False,ArcFace,cosine,0.23,True
747,False,False,ArcFace,euclidean,0.24,True
748,False,False,Dlib,cosine,0.11,True
749,False,False,Dlib,euclidean,0.13,True
750,False,False,SFace,cosine,0.15,True
751,False,False,SFace,euclidean,0.1,True
752,False,False,VGG-Face,cosine,0.57,True
753,False,False,VGG-Face,euclidean,0.56,True
754,False,False,Facenet,cosine,0.19,True
755,False,False,Facenet,euclidean,0.22,True
756,False,False,Facenet512,cosine,0.18,True
757,True,False,Facenet512,euclidean,0.19,False
758,False,False,OpenFace,cosine,0.14,True
759,False,False,OpenFace,euclidean,0.13,True
760,False,False,DeepFace,cosine,0.26,True
761,False,False,DeepFace,euclidean,0.27,True
762,False,False,ArcFace,cosine,0.28,True
763,False,False,ArcFace,euclidean,0.26,True
764,False,False,Dlib,cosine,0.14,True
765,False,False,Dlib,euclidean,0.2,True
766,False,False,SFace,cosine,0.15,True
767,False,False,SFace,euclidean,0.11,True
768,False,False,VGG-Face,cosine,0.59,True
769,False,False,VGG-Face,euclidean,0.48,True
770,False,False,Facenet,cosine,0.18,True
771,False,False,Facenet,euclidean,0.18,True
772,False,False,Facenet512,cosine,0.18,True
773,False,False,Facenet512,euclidean,0.18,True
774,False,False,OpenFace,cosine,0.15,True
775,False,False,OpenFace,euclidean,0.13,True
776,False,False,DeepFace,cosine,0.21,True
777,False,False,DeepFace,euclidean,0.22,True
778,False,False,ArcFace,cosine,0.23,True
779,False,False,ArcFace,euclidean,0.28,True
780,False,False,Dlib,cosine,0.33,True
781,False,False,Dlib,euclidean,0.17,True
782,False,False,SFace,cosine,0.12,True
783,False,False,SFace,euclidean,0.07,True
784,False,False,VGG-Face,cosine,0.47,True
785,True,False,VGG-Face,euclidean,0.56,False
786,False,False,Facenet,cosine,0.25,True
787,False,False,Facenet,euclidean,0.29,True
788,False,False,Facenet512,cosine,0.26,True
789,False,False,Facenet512,euclidean,0.18,True
790,False,False,OpenFace,cosine,0.16,True
791,False,False,OpenFace,euclidean,0.63,True
792,False,False,DeepFace,cosine,0.25,True
793,False,False,DeepFace,euclidean,0.34,True
794,False,False,ArcFace,cosine,0.35,True
795,False,False,ArcFace,euclidean,0.41,True
796,False,False,Dlib,cosine,0.15,True
797,False,False,Dlib,euclidean,0.3,True
798,False,False,SFace,cosine,0.14,True
799,False,False,SFace,euclidean,0.09,True
800,True,False,VGG-Face,cosine,1.49,False
801,True,False,VGG-Face,euclidean,1.32,False
802,False,False,Facenet,cosine,0.48,True
803,False,False,Facenet,euclidean,0.39,True
804,False,False,Facenet512,cosine,0.39,True
805,False,False,Facenet512,euclidean,0.52,True
806,False,False,OpenFace,cosine,0.46,True
807,False,False,OpenFace,euclidean,0.29,True
808,False,False,DeepFace,cosine,0.62,True
809,True,False,DeepFace,euclidean,0.58,False
810,False,False,ArcFace,cosine,0.48,True
811,False,False,ArcFace,euclidean,0.48,True
812,False,False,Dlib,cosine,0.42,True
813,False,False,Dlib,euclidean,0.39,True
814,False,False,SFace,cosine,0.17,True
815,False,False,SFace,euclidean,0.13,True
816,True,False,VGG-Face,cosine,0.55,False
817,True,False,VGG-Face,euclidean,0.88,False
818,False,False,Facenet,cosine,0.3,True
819,False,False,Facenet,euclidean,0.33,True
820,False,False,Facenet512,cosine,0.3,True
821,False,False,Facenet512,euclidean,0.24,True
822,False,False,OpenFace,cosine,0.22,True
823,False,False,OpenFace,euclidean,0.16,True
824,False,False,DeepFace,cosine,0.25,True
825,True,False,DeepFace,euclidean,0.27,False
826,False,False,ArcFace,cosine,0.24,True
827,False,False,ArcFace,euclidean,0.3,True
828,False,False,Dlib,cosine,0.13,True
829,False,False,Dlib,euclidean,0.15,True
830,False,False,SFace,cosine,0.11,True
831,False,False,SFace,euclidean,0.07,True
832,False,False,VGG-Face,cosine,0.5,True
833,False,False,VGG-Face,euclidean,0.61,True
834,False,False,Facenet,cosine,0.18,True
835,False,False,Facenet,euclidean,0.2,True
836,False,False,Facenet512,cosine,0.18,True
837,False,False,Facenet512,euclidean,0.18,True
838,False,False,OpenFace,cosine,0.14,True
839,False,False,OpenFace,euclidean,0.14,True
840,False,False,DeepFace,cosine,0.22,True
841,True,False,DeepFace,euclidean,0.22,False
842,False,False,ArcFace,cosine,0.24,True
843,False,False,ArcFace,euclidean,0.23,True
844,False,False,Dlib,cosine,0.13,True
845,False,False,Dlib,euclidean,0.14,True
846,False,False,SFace,cosine,0.11,True
847,False,False,SFace,euclidean,0.07,True
848,False,False,VGG-Face,cosine,0.47,True
849,False,False,VGG-Face,euclidean,0.63,True
850,False,False,Facenet,cosine,0.2,True
851,False,False,Facenet,euclidean,0.18,True
852,False,False,Facenet512,cosine,0.18,True
853,False,False,Facenet512,euclidean,0.19,True
854,False,False,OpenFace,cosine,0.15,True
855,False,False,OpenFace,euclidean,0.14,True
856,False,False,DeepFace,cosine,0.25,True
857,True,False,DeepFace,euclidean,0.34,False
858,False,False,ArcFace,cosine,0.27,True
859,False,False,ArcFace,euclidean,0.27,True
860,False,False,Dlib,cosine,0.34,True
861,False,False,Dlib,euclidean,0.26,True
862,False,False,SFace,cosine,0.12,True
863,False,False,SFace,euclidean,0.1,True
864,False,False,VGG-Face,cosine,0.52,True
865,False,False,VGG-Face,euclidean,0.46,True
866,False,False,Facenet,cosine,0.21,True
867,False,False,Facenet,euclidean,0.24,True
868,False,False,Facenet512,cosine,0.22,True
869,False,False,Facenet512,euclidean,0.2,True
870,False,False,OpenFace,cosine,0.14,True
871,False,False,OpenFace,euclidean,0.15,True
872,False,False,DeepFace,cosine,0.24,True
873,False,False,DeepFace,euclidean,0.23,True
874,False,False,ArcFace,cosine,0.24,True
875,False,False,ArcFace,euclidean,0.24,True
876,False,False,Dlib,cosine,0.12,True
877,False,False,Dlib,euclidean,0.18,True
878,False,False,SFace,cosine,0.12,True
879,False,False,SFace,euclidean,0.07,True
880,False,False,VGG-Face,cosine,0.47,True
881,True,False,VGG-Face,euclidean,0.46,False
882,False,False,Facenet,cosine,0.18,True
883,False,False,Facenet,euclidean,0.28,True
884,False,False,Facenet512,cosine,0.2,True
885,False,False,Facenet512,euclidean,0.17,True
886,False,False,OpenFace,cosine,0.13,True
887,False,False,OpenFace,euclidean,0.13,True
888,False,False,DeepFace,cosine,0.23,True
889,False,False,DeepFace,euclidean,0.2,True
890,False,False,ArcFace,cosine,0.23,True
891,False,False,ArcFace,euclidean,0.23,True
892,False,False,Dlib,cosine,0.16,True
893,False,False,Dlib,euclidean,0.16,True
894,False,False,SFace,cosine,0.12,True
895,False,False,SFace,euclidean,0.07,True
896,False,False,VGG-Face,cosine,0.46,True
897,False,False,VGG-Face,euclidean,0.49,True
898,False,False,Facenet,cosine,0.19,True
899,False,False,Facenet,euclidean,0.19,True
900,False,False,Facenet512,cosine,0.19,True
901,False,False,Facenet512,euclidean,0.2,True
902,False,False,OpenFace,cosine,0.14,True
903,False,False,OpenFace,euclidean,0.14,True
904,False,False,DeepFace,cosine,0.28,True
905,False,False,DeepFace,euclidean,0.36,True
906,False,False,ArcFace,cosine,0.25,True
907,False,False,ArcFace,euclidean,0.24,True
908,False,False,Dlib,cosine,0.13,True
909,False,False,Dlib,euclidean,0.16,True
910,False,False,SFace,cosine,0.1,True
911,False,False,SFace,euclidean,0.08,True
912,False,False,VGG-Face,cosine,0.52,True
913,True,False,VGG-Face,euclidean,0.55,False
914,False,False,Facenet,cosine,0.22,True
915,False,False,Facenet,euclidean,0.17,True
916,False,False,Facenet512,cosine,0.17,True
917,False,False,Facenet512,euclidean,0.17,True
918,False,False,OpenFace,cosine,0.17,True
919,False,False,OpenFace,euclidean,0.15,True
920,False,False,DeepFace,cosine,0.25,True
921,True,False,DeepFace,euclidean,0.23,False
922,False,False,ArcFace,cosine,0.24,True
923,False,False,ArcFace,euclidean,0.25,True
924,False,False,Dlib,cosine,0.12,True
925,False,False,Dlib,euclidean,0.16,True
926,False,False,SFace,cosine,0.11,True
927,False,False,SFace,euclidean,0.07,True
928,True,True,VGG-Face,cosine,0.49,True
929,True,True,VGG-Face,euclidean,0.62,True
930,False,True,Facenet,cosine,0.16,False
931,False,True,Facenet,euclidean,0.17,False
932,False,True,Facenet512,cosine,0.17,False
933,False,True,Facenet512,euclidean,0.17,False
934,False,True,OpenFace,cosine,0.12,False
935,False,True,OpenFace,euclidean,0.21,False
936,False,True,DeepFace,cosine,0.34,False
937,False,True,DeepFace,euclidean,0.26,False
938,False,True,ArcFace,cosine,0.31,False
939,False,True,ArcFace,euclidean,0.29,False
940,False,True,Dlib,cosine,0.26,False
941,False,True,Dlib,euclidean,0.26,False
942,False,True,SFace,cosine,0.13,False
943,False,True,SFace,euclidean,0.08,False
944,True,True,VGG-Face,cosine,0.65,True
945,True,True,VGG-Face,euclidean,0.67,True
946,False,True,Facenet,cosine,0.19,False
947,False,True,Facenet,euclidean,0.18,False
948,False,True,Facenet512,cosine,0.21,False
949,False,True,Facenet512,euclidean,0.21,False
950,False,True,OpenFace,cosine,0.15,False
951,False,True,OpenFace,euclidean,0.14,False
952,False,True,DeepFace,cosine,0.21,False
953,False,True,DeepFace,euclidean,0.21,False
954,False,True,ArcFace,cosine,0.24,False
955,False,True,ArcFace,euclidean,0.26,False
956,False,True,Dlib,cosine,0.11,False
957,False,True,Dlib,euclidean,0.22,False
958,False,True,SFace,cosine,0.1,False
959,False,True,SFace,euclidean,0.07,False
960,True,False,VGG-Face,cosine,0.55,False
961,True,False,VGG-Face,euclidean,0.53,False
962,False,False,Facenet,cosine,0.17,True
963,False,False,Facenet,euclidean,0.17,True
964,False,False,Facenet512,cosine,0.17,True
965,False,False,Facenet512,euclidean,0.18,True
966,False,False,OpenFace,cosine,0.16,True
967,False,False,OpenFace,euclidean,0.13,True
968,False,False,DeepFace,cosine,0.21,True
969,False,False,DeepFace,euclidean,0.23,True
970,False,False,ArcFace,cosine,0.23,True
971,False,False,ArcFace,euclidean,0.23,True
972,True,False,Dlib,cosine,0.14,False
973,True,False,Dlib,euclidean,0.17,False
974,False,False,SFace,cosine,0.12,True
975,False,False,SFace,euclidean,0.08,True
976,True,False,VGG-Face,cosine,0.64,False
977,False,False,VGG-Face,euclidean,0.57,True
978,False,False,Facenet,cosine,0.21,True
979,False,False,Facenet,euclidean,0.23,True
980,False,False,Facenet512,cosine,0.17,True
981,True,False,Facenet512,euclidean,0.21,False
982,False,False,OpenFace,cosine,0.17,True
983,False,False,OpenFace,euclidean,0.16,True
984,False,False,DeepFace,cosine,0.23,True
985,False,False,DeepFace,euclidean,0.26,True
986,False,False,ArcFace,cosine,0.32,True
987,False,False,ArcFace,euclidean,0.33,True
988,False,False,Dlib,cosine,0.12,True
989,False,False,Dlib,euclidean,0.27,True
990,False,False,SFace,cosine,0.13,True
991,False,False,SFace,euclidean,0.09,True
992,True,True,VGG-Face,cosine,0.65,True
993,True,True,VGG-Face,euclidean,0.5,True
994,True,True,Facenet,cosine,0.18,True
995,False,True,Facenet,euclidean,0.17,False
996,False,True,Facenet512,cosine,0.18,False
997,True,True,Facenet512,euclidean,0.18,True
998,False,True,OpenFace,cosine,0.16,False
999,False,True,OpenFace,euclidean,0.19,False
1000,False,True,DeepFace,cosine,0.28,False
1001,True,True,DeepFace,euclidean,0.22,True
1002,True,True,ArcFace,cosine,0.25,True
1003,True,True,ArcFace,euclidean,0.27,True
1004,True,True,Dlib,cosine,0.22,True
1005,True,True,Dlib,euclidean,0.38,True
1006,True,True,SFace,cosine,0.14,True
1007,True,True,SFace,euclidean,0.07,True
1008,False,False,VGG-Face,cosine,0.48,True
1009,False,False,VGG-Face,euclidean,0.63,True
1010,False,False,Facenet,cosine,0.22,True
1011,False,False,Facenet,euclidean,0.18,True
1012,False,False,Facenet512,cosine,0.19,True
1013,False,False,Facenet512,euclidean,0.19,True
1014,False,False,OpenFace,cosine,0.15,True
1015,False,False,OpenFace,euclidean,0.14,True
1016,False,False,DeepFace,cosine,0.21,True
1017,True,False,DeepFace,euclidean,0.22,False
1018,False,False,ArcFace,cosine,0.23,True
1019,False,False,ArcFace,euclidean,0.26,True
1020,False,False,Dlib,cosine,0.13,True
1021,False,False,Dlib,euclidean,0.15,True
1022,False,False,SFace,cosine,0.12,True
1023,False,False,SFace,euclidean,0.07,True
1024,True,True,VGG-Face,cosine,0.46,True
1025,True,True,VGG-Face,euclidean,0.67,True
1026,False,True,Facenet,cosine,0.2,False
1027,False,True,Facenet,euclidean,0.31,False
1028,True,True,Facenet512,cosine,0.24,True
1029,True,True,Facenet512,euclidean,0.21,True
1030,False,True,OpenFace,cosine,0.15,False
1031,False,True,OpenFace,euclidean,0.15,False
1032,False,True,DeepFace,cosine,0.29,False
1033,True,True,DeepFace,euclidean,0.32,True
1034,True,True,ArcFace,cosine,0.43,True
1035,False,True,ArcFace,euclidean,0.29,False
1036,True,True,Dlib,cosine,0.12,True
1037,True,True,Dlib,euclidean,0.24,True
1038,True,True,SFace,cosine,0.12,True
1039,True,True,SFace,euclidean,0.07,True
1040,True,True,VGG-Face,cosine,0.5,True
1041,True,True,VGG-Face,euclidean,0.55,True
1042,True,True,Facenet,cosine,0.19,True
1043,True,True,Facenet,euclidean,0.19,True
1044,True,True,Facenet512,cosine,0.21,True
1045,True,True,Facenet512,euclidean,0.22,True
1046,False,True,OpenFace,cosine,0.15,False
1047,False,True,OpenFace,euclidean,0.14,False
1048,False,True,DeepFace,cosine,0.21,False
1049,True,True,DeepFace,euclidean,0.22,True
1050,True,True,ArcFace,cosine,0.24,True
1051,False,True,ArcFace,euclidean,0.25,False
1052,True,True,Dlib,cosine,0.11,True
1053,True,True,Dlib,euclidean,0.15,True
1054,True,True,SFace,cosine,0.12,True
1055,True,True,SFace,euclidean,0.07,True
1056,True,True,VGG-Face,cosine,0.55,True
1057,True,True,VGG-Face,euclidean,0.7,True
1058,False,True,Facenet,cosine,0.23,False
1059,False,True,Facenet,euclidean,0.2,False
1060,False,True,Facenet512,cosine,0.22,False
1061,True,True,Facenet512,euclidean,0.21,True
1062,False,True,OpenFace,cosine,0.16,False
1063,False,True,OpenFace,euclidean,0.14,False
1064,False,True,DeepFace,cosine,0.27,False
1065,True,True,DeepFace,euclidean,0.26,True
1066,True,True,ArcFace,cosine,0.35,True
1067,True,True,ArcFace,euclidean,0.32,True
1068,True,True,Dlib,cosine,0.17,True
1069,True,True,Dlib,euclidean,0.26,True
1070,True,True,SFace,cosine,0.15,True
1071,True,True,SFace,euclidean,0.09,True
1072,False,False,VGG-Face,cosine,0.55,True
1073,False,False,VGG-Face,euclidean,0.58,True
1074,False,False,Facenet,cosine,0.18,True
1075,False,False,Facenet,euclidean,0.18,True
